"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.149701429E1,1.515520091E-1,7.074762565E-1,-3.120565438E-1,7.879530135E-1
1.150696929E1,5.028941676E-2,2.225043311E0,-1.441074072E-1,2.230272115E0
1.151692429E1,-4.884259634E-2,3.741321639E0,1.712311788E-1,3.745556477E0
1.152687929E1,-1.277452167E-1,5.222564621E0,6.366938107E-1,5.262782446E0
1.153683429E1,-1.414431234E-1,6.646815961E0,1.192591088E0,6.754438695E0
1.154678929E1,-2.334216528E-1,7.875264514E0,1.361987264E0,7.995579162E0
1.155674429E1,-4.521412128E-1,8.841048539E0,1.069907221E0,8.917021498E0
1.156669929E1,-6.815325992E-1,9.560625023E0,6.829710873E-1,9.609187636E0
1.157665429E1,-8.440316923E-1,1.005349443E1,3.399828458E-1,1.009458905E1
1.158660929E1,-9.088944170E-1,1.026749317E1,9.617854793E-2,1.030809174E1
1.159656429E1,-9.213609731E-1,1.018704016E1,-4.258642277E-2,1.022870993E1
1.160651929E1,-9.475233163E-1,1.007838252E1,-1.454717088E-1,1.012387064E1
1.161647429E1,-9.448436105E-1,1.002568507E1,-1.551435882E-1,1.007130380E1
1.162642929E1,-9.227687634E-1,1.001665814E1,-1.544401316E-1,1.006025816E1
1.163638429E1,-9.018331001E-1,1.003316717E1,-2.301147966E-1,1.007624430E1
1.164633929E1,-8.234843572E-1,1.005604850E1,-2.526253708E-1,1.009287161E1
1.165629429E1,-6.824508313E-1,9.936592219E0,-2.948025068E-1,9.964362126E0
1.166624929E1,-5.830175404E-1,9.566137778E0,-4.881700015E-1,9.596312385E0
1.167620429E1,-5.314259487E-1,9.393313964E0,-6.603542034E-1,9.431480713E0
1.168615929E1,-3.727841176E-1,9.213836018E0,-6.686191696E-1,9.245582392E0
1.169611429E1,-4.336039312E-2,6.709792812E0,-6.101680630E-1,6.737618628E0
1.170606829E1,9.927590577E-1,-2.582087163E0,-1.120441709E0,2.984649776E0
1.171602329E1,2.336470191E0,-1.231367951E1,-3.047431388E0,1.289855163E1
1.172597829E1,3.562332229E0,-2.203907264E1,-4.319822937E0,2.273921291E1
1.173593329E1,3.424042363E0,-1.887280770E1,-2.509209806E0,1.934432915E1
1.174588829E1,2.205046126E0,-8.538009571E0,-1.501674322E0,8.945102661E0
1.175584329E1,1.126932849E0,-2.758935031E0,-1.436890097E0,3.308527361E0
1.176579829E1,4.935420578E-1,-3.974703312E-1,-1.341812031E0,1.483922489E0
1.177575329E1,-1.267011964E-1,8.722186339E-1,-7.970199323E-1,1.188301019E0
1.178570829E1,-6.142564362E-1,1.867146935E0,-2.902849480E-1,1.986910667E0
1.179566329E1,-9.946340404E-1,2.591361431E0,1.992322520E-1,2.782830292E0
1.180561829E1,-1.255872579E0,2.948635663E0,1.057520406E0,3.374910017E0
1.181557329E1,-1.161498884E0,2.847130339E0,2.697665566E0,4.090553793E0
1.182552829E1,-6.416518841E-1,2.439727927E0,3.422399880E0,4.251683247E0
1.183548329E1,-2.050931355E-1,1.906619149E0,4.096062565E0,4.522719128E0
1.184543829E1,-6.633454196E-2,1.426497840E0,5.429791113E0,5.614439232E0
1.185539379E1,-6.445327342E-2,1.180955713E0,6.317980832E0,6.427728402E0
1.186534879E1,-1.581602398E-1,1.112365535E0,6.197997136E0,6.299011053E0
1.187530379E1,-1.858743609E-1,1.314248257E0,5.598045913E0,5.753252628E0
1.188525879E1,-2.510083234E-1,1.871920018E0,4.887808894E0,5.240015793E0
1.189521379E1,-3.615671115E-1,2.605659043E0,4.157460668E0,4.919824086E0
1.190516879E1,-5.424359635E-1,3.561064845E0,3.677109564E0,5.147480388E0
1.191512379E1,-8.220503276E-1,4.760123538E0,3.543522321E0,5.990917565E0
1.192507779E1,-1.241249278E0,5.793432378E0,3.319772182E0,6.791571676E0
1.193503279E1,-1.635191399E0,6.620062611E0,2.312015089E0,7.200312052E0
1.194498779E1,-1.865204198E0,7.717029503E0,8.090736750E-1,7.980359094E0
1.195494279E1,-1.946565280E0,9.138072476E0,-8.448007473E-1,9.381213848E0
1.196489779E1,-2.150370567E0,1.071651723E1,-2.483559532E0,1.120874226E1
1.197485279E1,-2.207057276E0,1.209145257E1,-2.882303387E0,1.262465841E1
1.198480779E1,-2.179982767E0,1.142864144E1,-2.531020212E0,1.190681458E1
1.199476279E1,-1.879426381E0,8.045307392E0,-2.667005399E0,8.681712524E0
1.200471779E1,-8.003198815E-1,4.235256411E0,-4.008028933E0,5.885762882E0
1.201467279E1,8.859275772E-1,-3.156549203E-1,-6.662856628E0,6.728905122E0
1.202462779E1,2.932912501E0,-5.903690985E0,-9.375451305E0,1.146100476E1
1.203458279E1,5.035478278E0,-1.301860579E1,-1.082790552E1,1.766589019E1
1.204453779E1,6.675313536E0,-1.935364295E1,-9.911686589E0,2.274565535E1
1.205449279E1,7.127906154E0,-2.115086655E1,-6.393712215E0,2.321735897E1
1.206444779E1,5.945756439E0,-1.788433473E1,-2.479980744E0,1.900925440E1
1.207440279E1,3.817989746E0,-1.492446831E1,-4.350401536E-1,1.541123162E1
1.208435779E1,1.784227424E0,-1.374551527E1,1.020395557E0,1.389834036E1
1.209431279E1,4.761609900E-1,-1.387123392E1,1.992648356E0,1.402171556E1
1.210426779E1,-8.223341368E-1,-1.440072034E1,4.025094909E0,1.497525856E1
1.211422279E1,-1.622503526E0,-1.392057623E1,3.681321605E0,1.449024117E1
1.212417779E1,-1.015512109E0,-1.225223229E1,-2.046614941E0,1.246343025E1
1.213413179E1,-1.101947916E0,-9.809158001E0,-6.370665999E0,1.174815965E1
1.214408679E1,-1.959521687E0,-6.927069499E0,-5.988582616E0,9.364141115E0
1.215404179E1,-2.258292918E0,-4.804636636E0,-4.317358920E0,6.842807038E0
1.216399679E1,-2.111184866E0,-3.793465939E0,-3.149309766E0,5.363360642E0
1.217395179E1,-1.647556944E0,-3.315513362E0,-2.075644320E0,4.244451918E0
1.218390679E1,-1.028698676E0,-3.166417549E0,-1.392524056E0,3.608814807E0
1.219386179E1,-5.126914698E-1,-2.892347442E0,-9.509090003E-1,3.087515861E0
1.220381679E1,-1.132984279E-1,-2.263918524E0,-5.706433703E-1,2.337476732E0
1.221377179E1,1.745540784E-1,-1.274308850E0,-1.910457847E-1,1.300319447E0
1.222372679E1,3.840912440E-1,-2.559852540E-2,2.090753818E-1,4.380569409E-1
1.223368179E1,4.626178884E-1,1.346826603E0,5.335467339E-1,1.520733155E0
1.224363679E1,4.042832145E-1,2.693581286E0,6.885866801E-1,2.809444194E0
1.225359179E1,2.167770419E-1,3.915313143E0,7.633927412E-1,3.994926503E0
1.226354679E1,-2.780336425E-2,4.949499065E0,8.476020022E-1,5.021627543E0
1.227350179E1,-2.612285985E-1,5.857003891E0,8.473668710E-1,5.923745908E0
1.228345679E1,-5.063606163E-1,6.653546106E0,8.493080735E-1,6.726618843E0
1.229341179E1,-7.544940830E-1,7.331652383E0,8.524234700E-1,7.419502258E0
1.230336679E1,-9.836344045E-1,8.002219260E0,8.946638290E-1,8.111933993E0
1.231332179E1,-1.164913877E0,8.662492699E0,9.294828288E-1,8.789752126E0
1.232327679E1,-1.277424831E0,9.231164827E0,9.107471073E-1,9.363529172E0
1.233323179E1,-1.334749472E0,9.625301660E0,9.119223976E-1,9.760101980E0
1.234318679E1,-1.407655773E0,9.830867543E0,1.073270466E0,9.988961954E0
1.235314079E1,-1.475583169E0,9.994800081E0,1.206615050E0,1.017493461E1
1.236309579E1,-1.472024700E0,1.002077926E1,1.262260662E0,1.020667310E1
1.237305079E1,-1.459908392E0,1.000131388E1,1.235892059E0,1.018258518E1
1.238300579E1,-1.399299517E0,9.868612490E0,1.163204151E0,1.003496864E1
1.239296079E1,-1.278248119E0,9.424314147E0,9.877993762E-1,9.561765685E0
1.240291579E1,-1.179017508E0,8.848653427E0,6.642495453E-1,8.951534909E0
1.241287079E1,-1.233702130E0,7.163616854E0,4.192079401E-1,7.281151191E0
1.242282579E1,-1.135058286E0,4.722000861E0,3.402261128E-2,4.856625061E0
1.243278079E1,-1.007425409E0,1.161962788E0,-8.344269097E-1,1.749666180E0
1.244273579E1,-1.557916059E-1,-5.125984406E0,-2.426182852E0,5.673301542E0
1.245269079E1,1.114335023E0,-1.411211932E1,-5.410765443E0,1.515486842E1
1.246264579E1,1.852003816E0,-2.322376998E1,-7.190835643E0,2.438199187E1
1.247260079E1,2.425612310E0,-2.474684804E1,-5.200500737E0,2.540345037E1
1.248255579E1,2.001615208E0,-1.510870239E1,-1.604016384E0,1.532488890E1
1.249251079E1,8.876666853E-1,-6.105614052E0,3.991133988E-1,6.182698974E0
1.250246579E1,2.158872418E-1,-1.486541144E0,3.464664724E0,3.776283030E0
1.251242079E1,-6.388986495E-1,1.783839900E0,8.917443581E0,9.116527644E0
1.252237579E1,-1.147043909E0,3.736366709E0,6.641812499E0,7.706479039E0
1.253233079E1,-1.206550146E0,4.994198105E0,4.698031955E0,6.961988381E0
1.254228579E1,-1.166815538E0,5.884786937E0,4.139381078E0,7.288803159E0
1.255223979E1,-1.140898339E0,6.303038272E0,3.750808454E0,7.422836691E0
1.256219479E1,-9.571069027E-1,6.560334472E0,3.503104027E0,7.498385148E0
1.257214979E1,-4.179268152E-1,6.293027254E0,3.373544931E0,7.152458336E0
1.258210479E1,2.416105322E-1,4.996890748E0,4.115244356E0,6.477849096E0
1.259205979E1,1.028439133E0,3.778028705E0,5.799190131E0,6.997270477E0
1.260201479E1,1.843879549E0,3.288792756E0,6.800380801E0,7.775681875E0
1.261196979E1,3.064490055E0,3.563521260E0,5.760229549E0,7.434381449E0
1.262192479E1,3.298887097E0,3.866050935E0,3.159778036E0,5.984413350E0
1.263187979E1,2.036007214E0,3.947552351E0,7.282183769E-1,4.500977332E0
1.264183479E1,3.145134708E-1,4.382209219E0,-3.490428141E-1,4.407324273E0
1.265178979E1,-5.818024159E-1,5.466737915E0,-5.129433386E-1,5.521487874E0
1.266174479E1,-7.971960796E-1,7.091183885E0,-7.720815575E-1,7.177500987E0
1.267169979E1,-1.013402872E0,8.281581683E0,-9.043970311E-1,8.392229414E0
1.268165479E1,-1.161349195E0,8.916641927E0,-9.883665562E-1,9.046109864E0
1.269160979E1,-1.498723525E0,8.888709778E0,-1.975699325E0,9.228148327E0
1.270156479E1,-2.072742639E0,7.678525003E0,-2.762259758E0,8.419387581E0
1.271151979E1,-2.232916879E0,5.201850275E0,-3.166530401E0,6.486299318E0
1.272147479E1,-1.796513740E0,1.568197510E0,-3.782162687E0,4.471181011E0
1.273142979E1,-6.241114066E-1,-2.255421935E0,-4.446028655E0,5.024302335E0
1.274138479E1,1.016143169E0,-5.812822915E0,-6.099539380E0,8.486803746E0
1.275133979E1,3.128655938E0,-8.440361069E0,-7.872085383E0,1.195817341E1
1.276129379E1,4.604154907E0,-9.634952490E0,-8.736534237E0,1.379701353E1
1.277124879E1,4.946527510E0,-9.723464132E0,-7.713717055E0,1.336096254E1
1.278120379E1,4.362170811E0,-9.457886521E0,-4.719816049E0,1.143489463E1
1.279115879E1,3.467478404E0,-9.466750900E0,-1.464422004E0,1.018760575E1
1.280111379E1,2.510582147E0,-9.783440192E0,1.128453856E0,1.016327373E1
1.281106879E1,1.583534757E0,-1.070211905E1,1.635435812E0,1.094155312E1
1.282102379E1,8.971135200E-1,-1.206508514E1,9.137654400E-1,1.213285042E1
1.283097879E1,1.570823787E-1,-1.338020697E1,-8.390754461E-3,1.338113163E1
1.284093379E1,-5.438566907E-1,-1.437228534E1,-1.372642061E0,1.444792414E1
1.285088879E1,-1.070181602E0,-1.473684520E1,-2.968678164E0,1.507093047E1
1.286084304E1,-1.440373575E0,-1.407592973E1,-3.809474446E0,1.465327846E1
1.287079804E1,-2.128523176E0,-1.199130029E1,-2.261071515E0,1.238686151E1
1.288075304E1,-3.252453480E0,-9.486730835E0,5.517795217E-1,1.004395222E1
1.289070804E1,-3.054286664E0,-6.830577577E0,5.482173979E-1,7.502399574E0
1.290066304E1,-1.995945601E0,-4.841178226E0,-6.867437840E-2,5.236938192E0
1.291061804E1,-1.219192922E0,-3.255710379E0,-5.409688970E-1,3.518341769E0
1.292057304E1,-8.902830950E-1,-1.641315773E0,-8.962691090E-1,2.071188009E0
1.293052804E1,-5.092419780E-1,-1.630583793E-1,-8.821963227E-1,1.031593805E0
1.294048304E1,-2.403271414E-1,8.770267993E-1,-6.311788630E-1,1.106941687E0
1.295043804E1,-1.134093057E-1,1.619518522E0,-2.992467561E-1,1.650833285E0
1.296039204E1,-3.099170476E-2,2.351320365E0,-5.249922574E-3,2.351530460E0
1.297034704E1,-3.517787263E-2,3.186667627E0,3.263623416E-1,3.203529370E0
1.298030204E1,-9.792697504E-2,4.152494920E0,5.691666560E-1,4.192464006E0
1.299025704E1,-2.223162554E-1,5.183018147E0,6.908942838E-1,5.233587349E0
1.300021204E1,-4.064857145E-1,6.311038433E0,7.760506475E-1,6.371553291E0
1.301016704E1,-6.127215421E-1,7.330245543E0,7.555948213E-1,7.394514923E0
1.302012204E1,-8.057699981E-1,8.146796345E0,5.341736285E-1,8.203956207E0
1.303007704E1,-1.012685272E0,8.822789438E0,2.543492762E-1,8.884359205E0
1.304003204E1,-1.199370934E0,9.324914989E0,2.146757718E-2,9.401754680E0
1.304998704E1,-1.311020886E0,9.656526377E0,-8.333448093E-2,9.745471875E0
1.305994204E1,-1.379917605E0,9.858418454E0,-7.283642650E-2,9.954792421E0
1.306989704E1,-1.418988700E0,9.954035633E0,-3.608199835E-2,1.005473303E1
1.307985204E1,-1.436658985E0,9.954978204E0,-1.150028547E-2,1.005811674E1
1.308980704E1,-1.456728091E0,9.808898385E0,3.417581518E-2,9.916537311E0
1.309976204E1,-1.357735900E0,9.206925779E0,7.831526756E-2,9.306828802E0
1.310971704E1,-1.162672639E0,8.196928033E0,4.252504071E-2,8.279084806E0
1.311967204E1,-9.222672915E-1,6.411882437E0,-3.357003450E-1,6.486563657E0
1.312962704E1,-4.240441722E-1,3.728008699E0,-9.636170465E-1,3.873812093E0
1.313958204E1,4.328358994E-1,-1.079846245E0,-2.066613003E0,2.371561539E0
1.314953604E1,1.348114453E0,-7.770385931E0,-4.248218518E0,8.957883158E0
1.315949104E1,1.445848616E0,-1.412616901E1,-6.047112075E0,1.543394615E1
1.316944604E1,1.902652545E-1,-1.738231501E1,-6.086297776E0,1.841803726E1
1.317940104E1,-1.099436464E0,-1.477156246E1,-3.998792086E0,1.534269064E1
1.318935604E1,-8.764530413E-1,-7.022496058E0,-8.394555151E-1,7.126591498E0
1.319931104E1,-4.091667359E-1,-1.645014721E0,1.770625777E0,2.451245906E0
1.320926604E1,-4.937722919E-1,1.070952630E0,3.978176558E0,4.149293836E0
1.321922104E1,-7.902612819E-1,2.632150438E0,3.437673976E0,4.401173843E0
1.322917604E1,-9.534110970E-1,3.750455575E0,2.477224367E0,4.594730711E0
1.323913104E1,-1.236510548E0,4.587879183E0,2.073552186E0,5.184323717E0
1.324908604E1,-1.831230121E0,5.173072618E0,2.309718157E0,5.953896374E0
1.325904104E1,-2.416679226E0,5.642623916E0,2.804965482E0,6.748879499E0
1.326899604E1,-2.863372149E0,6.196932358E0,3.317733550E0,7.590008342E0
1.327895104E1,-3.241219810E0,6.633698902E0,3.685558790E0,8.251957984E0
1.328890604E1,-3.433140630E0,6.684613532E0,3.747421162E0,8.397242287E0
1.329886104E1,-2.874816905E0,6.065246630E0,3.506462668E0,7.572784782E0
1.330881604E1,-1.506615951E0,5.143796779E0,3.186172367E0,6.235401453E0
1.331877104E1,-5.306083618E-1,4.401605018E0,2.458659165E0,5.069583500E0
1.332872604E1,9.148758262E-2,3.872816749E0,1.553769213E0,4.173880486E0
1.333868004E1,6.793464714E-1,3.727932685E0,7.579991233E-1,3.864395995E0
1.334863504E1,1.400293251E0,4.062789862E0,3.012263310E-1,4.307878823E0
1.335859004E1,2.162121277E0,4.705496510E0,1.992897740E-1,5.182295075E0
1.336854504E1,2.747720948E0,5.332444913E0,1.965471375E-1,6.001963840E0
1.337850004E1,3.050638586E0,5.699332552E0,-1.370642897E-1,6.465877662E0
1.338845504E1,3.105076164E0,5.622915291E0,-1.122376553E0,6.520613735E0
1.339841004E1,2.919929635E0,5.245395074E0,-1.423372211E0,6.169776901E0
1.340836504E1,2.762147199E0,4.773198497E0,-1.172822821E0,5.638119758E0
1.341832004E1,2.635861959E0,3.800288470E0,-1.668441298E0,4.916671342E0
1.342827504E1,2.609762911E0,1.941137602E0,-2.259179064E0,3.960147433E0
1.343823004E1,3.269086178E0,4.699606025E-1,-2.939009392E0,4.421036486E0
1.344818504E1,4.040829474E0,-1.343315350E0,-3.655497962E0,5.612081995E0
1.345814004E1,4.559333953E0,-3.596424712E0,-4.095286347E0,7.105854422E0
1.346809504E1,4.895450912E0,-6.571251808E0,-4.420337743E0,9.310541108E0
1.347805004E1,4.724175733E0,-1.064783116E1,-4.551146097E0,1.250628144E1
1.348800504E1,3.765180618E0,-1.453891227E1,-4.104655341E0,1.556935293E1
1.349796004E1,2.369551545E0,-1.719408144E1,-2.532227663E0,1.754033603E1
1.350791504E1,1.002350465E0,-1.789799733E1,-4.752783528E-1,1.793234241E1
1.351787004E1,-1.482505980E-1,-1.708882454E1,5.105595750E-1,1.709709255E1
1.352782504E1,-1.122596700E0,-1.512187967E1,-2.656963098E-1,1.516581889E1
1.353777904E1,-1.602678979E0,-1.278036450E1,-2.090991215E0,1.304908200E1
1.354773404E1,-1.940508296E0,-1.117070088E1,-3.545421789E0,1.187940008E1
1.355768904E1,-2.551976341E0,-1.014796906E1,-3.719827859E0,1.110544815E1
1.356764404E1,-3.413839556E0,-9.279948147E0,-2.355572753E0,1.016466729E1
1.357759904E1,-4.390362577E0,-8.410836139E0,-4.169892141E-1,9.496911504E0
1.358755404E1,-4.702766445E0,-7.189544578E0,4.105172235E-1,8.600819023E0
1.359750904E1,-3.942471705E0,-6.183948031E0,5.758528009E-1,7.356351191E0
1.360746404E1,-2.905360420E0,-5.241922413E0,3.550651538E-1,6.003743917E0
1.361741904E1,-2.199150378E0,-4.160227863E0,8.351461172E-2,4.706456517E0
1.362737404E1,-1.679559194E0,-3.149860573E0,6.675912291E-2,3.570293755E0
1.363732904E1,-1.292024159E0,-2.074125506E0,2.415902862E-1,2.455542488E0
1.364728404E1,-1.035985257E0,-9.299727523E-1,4.265403485E-1,1.456039643E0
1.365723904E1,-8.401497989E-1,2.193237966E-1,5.725672504E-1,1.040090318E0
1.366719404E1,-6.473259491E-1,1.387658880E0,6.204427904E-1,1.652143247E0
1.367714904E1,-5.052106883E-1,2.499634990E0,6.021734574E-1,2.620310248E0
1.368710404E1,-4.439329646E-1,3.589117447E0,5.593997593E-1,3.659476549E0
1.369705904E1,-4.442630399E-1,4.674927267E0,4.972064348E-1,4.722237694E0
1.370701304E1,-4.631176060E-1,5.719156952E0,3.991522828E-1,5.751743797E0
1.371696804E1,-5.078271711E-1,6.694046845E0,3.200005710E-1,6.720904104E0
1.372692304E1,-5.891080002E-1,7.515379500E0,2.719770965E-1,7.543338042E0
1.373687804E1,-6.837465012E-1,8.117305913E0,2.084601085E-1,8.148718929E0
1.374683304E1,-8.117364970E-1,8.611348858E0,1.573077158E-1,8.650953185E0
1.375678804E1,-9.316628900E-1,9.044142804E0,1.169992769E-1,9.092755557E0
1.376674304E1,-1.009933280E0,9.386748126E0,1.096901842E-1,9.441559063E0
1.377669804E1,-1.064895353E0,9.613283293E0,1.136277723E-1,9.672751887E0
1.378665304E1,-1.077963588E0,9.717878872E0,1.100270569E-1,9.778102127E0
1.379660804E1,-9.445875755E-1,9.602623234E0,1.845615149E-2,9.648987475E0
1.380656304E1,-6.846267995E-1,9.127493109E0,-2.098904836E-1,9.155539215E0
1.381651804E1,-4.119271334E-1,8.274418259E0,-4.904644489E-1,8.299170854E0
1.382647304E1,-1.687718399E-1,6.943010763E0,-9.498152786E-1,7.009709798E0
1.383642804E1,2.424580130E-1,4.775245022E0,-1.671326607E0,5.065084751E0
1.384638304E1,9.612006846E-1,1.101346457E0,-2.481310401E0,2.879890984E0
1.385633804E1,1.917043273E0,-4.437798699E0,-3.379214099E0,5.898152264E0
1.386629350E1,2.483121868E0,-1.030035686E1,-4.248772250E0,1.141557319E1
1.387624850E1,1.575095178E0,-1.330786755E1,-3.940742099E0,1.396816781E1
1.388620350E1,-8.402536601E-2,-1.056087955E1,-1.830000159E0,1.071858842E1
1.389615750E1,-5.743874887E-1,-3.753292059E0,7.132714319E-1,3.863402439E0
1.390611250E1,-7.311814535E-1,9.580206764E-1,2.458364757E0,2.737880058E0
1.391606750E1,-1.131126326E0,3.304346935E0,3.393706423E0,4.869845862E0
1.392602250E1,-1.311821808E0,4.864026221E0,3.464307751E0,6.114004885E0
1.393597750E1,-1.243521506E0,5.862785034E0,2.731926742E0,6.586502699E0
1.394593250E1,-1.184116133E0,6.600727623E0,1.860391940E0,6.959367380E0
1.395588750E1,-1.200545494E0,7.350247698E0,1.659243043E0,7.630238410E0
1.396584250E1,-1.070973388E0,7.948307347E0,1.468036753E0,8.153386143E0
1.397579750E1,-8.664186345E-1,8.137109848E0,1.531727549E0,8.325228358E0
1.398575250E1,-5.233812764E-1,8.086720297E0,1.653969732E0,8.270706681E0
1.399570750E1,-8.035492256E-2,8.167783172E0,1.840950532E0,8.373066207E0
1.400566250E1,3.004130564E-1,8.267163618E0,1.675829840E0,8.440654474E0
1.401561750E1,4.774575370E-1,7.756373663E0,1.161008522E0,7.857304811E0
1.402557250E1,1.368152715E-1,6.268299964E0,5.169915122E-1,6.291071696E0
1.403552750E1,-3.384319449E-1,4.752468363E0,3.187317252E-2,4.764609913E0
1.404548250E1,-6.664480253E-1,3.218476480E0,-1.213045818E-1,3.288990517E0
1.405543750E1,-6.661735716E-1,1.505286148E0,-3.238533014E-1,1.677663427E0
1.406539150E1,-3.861295833E-1,-7.740795511E-1,-4.922349858E-1,9.952841242E-1
1.407534650E1,2.226664305E-1,-3.393158539E0,-6.744482589E-1,3.466696650E0
1.408530150E1,9.938679821E-1,-5.868562667E0,-1.076968538E0,6.048773643E0
1.409525650E1,1.673183390E0,-8.009859232E0,-2.015860341E0,8.427400577E0
1.410521150E1,1.937571824E0,-9.900478646E0,-3.278543464E0,1.060766276E1
1.411516650E1,1.495019314E0,-1.239876117E1,-4.326498703E0,1.321676785E1
1.412512150E1,5.771977336E-1,-1.578287466E1,-4.883788933E0,1.653129408E1
1.413507650E1,-4.098556110E-1,-1.879648750E1,-4.671500798E0,1.937263131E1
1.414503150E1,-1.381580845E0,-1.971299880E1,-4.351984085E0,2.023489196E1
1.415498650E1,-1.689969577E0,-1.687200979E1,-4.756781854E0,1.761101034E1
1.416494150E1,-1.157110768E0,-1.284096738E1,-5.316310691E0,1.394605708E1
1.417489650E1,-1.066740077E-1,-1.036305071E1,-4.893564893E0,1.146085410E1
1.418485150E1,1.189356993E0,-8.737499612E0,-3.848414856E0,9.621266363E0
1.419480650E1,2.362255535E0,-7.307040283E0,-2.765276921E0,8.162098098E0
1.420476150E1,3.115870124E0,-6.042041370E0,-1.679971715E0,7.002657746E0
1.421471650E1,3.632390643E0,-4.842765160E0,-5.853989652E-1,6.081885245E0
1.422467150E1,4.195128139E0,-3.679377406E0,9.093800282E-1,5.653661666E0
1.423462550E1,4.972112587E0,-2.406062583E0,3.371565649E0,6.471359645E0
1.424458050E1,5.189838340E0,-1.315810048E0,3.507923595E0,6.400883222E0
1.425453550E1,5.011496508E0,-2.400077373E-1,3.285846637E0,5.997456885E0
1.426449050E1,4.507654215E0,8.834242380E-1,3.285557492E0,5.647501477E0
1.427444550E1,4.004116853E0,2.113006566E0,2.925001510E0,5.390118956E0
1.428440050E1,3.497828377E0,3.378558626E0,2.178733071E0,5.328821590E0
1.429435550E1,2.803944558E0,4.624548826E0,1.643601741E0,5.652431655E0
1.430431050E1,1.989904550E0,5.776761966E0,1.180268373E0,6.222839574E0
1.431426550E1,1.133437804E0,6.766697330E0,7.753498587E-1,6.904639123E0
1.432422050E1,3.489226538E-1,7.608136221E0,6.769172457E-1,7.646155945E0
1.433417550E1,-3.058391263E-1,8.365673999E0,8.528726824E-1,8.414596297E0
1.434413050E1,-8.067304033E-1,9.017215206E0,1.135419352E0,9.124152625E0
1.435408550E1,-1.165111659E0,9.493043489E0,1.346852039E0,9.658642259E0
1.436404050E1,-1.374134124E0,9.764325060E0,1.377613363E0,9.956309911E0
1.437399550E1,-1.470314097E0,9.842386558E0,1.269824767E0,1.003229045E1
1.438395050E1,-1.531901065E0,9.865780098E0,1.112940316E0,1.004584362E1
1.439390550E1,-1.564188659E0,9.817008473E0,9.498497772E-1,9.986118170E0
1.440385950E1,-1.607929487E0,9.551683461E0,7.105291609E-1,9.712103061E0
1.441381450E1,-1.765489583E0,8.433402883E0,3.023315278E-1,8.621522024E0
1.442376950E1,-1.888828996E0,5.405511135E0,-1.605760901E-1,5.728264160E0
1.443372450E1,-1.957121405E0,1.592728919E-1,-1.175773326E0,2.288697219E0
1.444367950E1,-2.038190857E0,-7.301574306E0,-2.986689928E0,8.147854076E0
1.445363450E1,-2.324241032E0,-1.397903435E1,-4.754131311E0,1.494714897E1
1.446358950E1,-3.517976713E0,-1.488725196E1,-4.878550705E0,1.605635974E1
1.447354450E1,-4.480555294E0,-9.226173059E0,-3.702370412E0,1.090436572E1
1.448349950E1,-3.958098389E0,-2.402695171E0,-2.411130949E0,5.220444368E0
1.449345450E1,-3.268060284E0,2.013072388E0,-1.244274627E0,4.034959455E0
1.450340950E1,-2.955106777E0,4.292188995E0,-8.289141548E-1,5.276612655E0
1.451336450E1,-2.823045950E0,5.444448913E0,-8.022496819E-1,6.185080190E0
1.452331950E1,-2.764016553E0,6.062445813E0,-6.712952940E-1,6.696541952E0
1.453327450E1,-2.702335445E0,6.446789730E0,-3.593897545E-1,6.999491101E0
1.454322950E1,-2.589643227E0,6.593465381E0,-4.576849580E-2,7.083934819E0
1.455318450E1,-2.309130804E0,6.666046869E0,3.480180895E-1,7.063241643E0
1.456313950E1,-1.949500583E0,6.754745037E0,7.797870183E-1,7.073556448E0
1.457309350E1,-1.633873436E0,6.950564781E0,1.224524779E0,7.244263531E0
1.458304850E1,-1.409471625E0,7.361571416E0,1.750156722E0,7.696907985E0
1.459300350E1,-1.240023994E0,7.793113473E0,2.330396981E0,8.228063393E0
1.460295850E1,-1.123760150E0,8.154286628E0,2.706457732E0,8.664879731E0
1.461291350E1,-1.113782388E0,8.402240732E0,2.742194160E0,8.908298902E0
1.462286850E1,-1.132665971E0,8.504462340E0,2.477392474E0,8.930077568E0
1.463282350E1,-1.181214160E0,8.034044486E0,1.947005868E0,8.350567019E0
1.464277850E1,-1.205295333E0,6.765831358E0,1.282959513E0,6.991079739E0
1.465273350E1,-1.063893360E0,4.965208780E0,4.174575761E-1,5.095040543E0
1.466268850E1,-1.038093909E0,2.235927903E0,-1.210783238E0,2.746453823E0
1.467264350E1,-1.153528179E0,-2.543251711E0,-4.090584894E0,4.952942690E0
1.468259850E1,-1.356445127E0,-1.077650499E1,-7.645382985E0,1.328250293E1
1.469255350E1,-1.176856742E0,-2.146985789E1,-1.016344314E1,2.378308992E1
1.470250850E1,1.075293091E-1,-3.113983812E1,-9.143731411E0,3.245472084E1
1.471246350E1,2.158227324E0,-3.561456023E1,-4.334189253E0,3.594217637E1
1.472241850E1,4.072692121E0,-3.161855201E1,1.653958037E-1,3.188019774E1
1.473237250E1,3.612860943E0,-2.147100628E1,7.628704387E-1,2.178620771E1
1.474232750E1,1.943048619E0,-1.317595437E1,-1.633331984E-1,1.331945529E1
1.475228250E1,1.053412299E0,-8.755885012E0,-1.005316173E0,8.876139951E0
